_id,do_component_name,log
247bb3e9-5050-c44f-8fe8-f0d6d1f26dd3,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead availability check: 20 available, 0 unavailable[39m {""service"":""elecrm-server"",""environment"":""production"",""username"":""rsinger"",""availableLeads"":[""EHL-fru145"",""EHL-fru146"",""EHL-fru147"",""EHL-fru148"",""EHL-lt920"",""EHL-lt921"",""EHL-lt939"",""EHL-lt953"",""EHL-mrc253"",""EHL-mrc255"",""EHL-mrc273"",""EHL-mrc274"",""EHL-mrc275"",""EHL-mrc276"",""EHL-mrc277"",""EHL-mrc278"",""EHL-mrc279"",""EHL-mrc280"",""EHL-mrc281"",""EHL-mrc282""],""unavailableLeads"":[]}"
98044747-31fd-6580-13af-4edb11577849,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mCreated new queue with ID 0a3a4d8d-4dad-48bc-8f08-a68034505d96[39m {""service"":""elecrm-server"",""environment"":""production"",""username"":""rsinger""}"
6f4b8193-2b0d-c5aa-b645-978bf1dca084,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mInserted 20 leads with queue_id 0a3a4d8d-4dad-48bc-8f08-a68034505d96[39m {""service"":""elecrm-server"",""environment"":""production"",""username"":""rsinger""}"
7fb75fe5-9e70-ab9d-98d6-207444ce92ff,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mStarted async recording of 20 add events[39m {""service"":""elecrm-server"",""environment"":""production"",""username"":""rsinger""}"
9bd4e421-e389-5358-2fdd-743b723cdad7,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mEmitting filtered entries via websocket[39m {""service"":""elecrm-server"",""environment"":""production"",""totalEntries"":20,""filteredEntries"":20,""queueId"":""0a3a4d8d-4dad-48bc-8f08-a68034505d96""}"
9556bf9a-0889-6592-1105-b73a7c149a79,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mHTTP POST /api/call-queue/add 200[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""de78846b-a5e1-4021-8392-51de1298e783"",""userId"":""anonymous"",""route"":""/api/call-queue/add"",""method"":""POST"",""responseTime"":56,""statusCode"":200}"
4b7af155-1f16-2335-ad89-91d143f056b6,elecrm-server-side,Persistent client -> notification: remove_lead
6f890156-9d92-a1e9-8e73-63aa635dc5fc,elecrm-server-side,Persistent client -> notification: remove_lead
89466088-a8b2-3b0e-a403-daeae70ca3c9,elecrm-server-side,Persistent client -> notification: remove_lead
da09d327-ba9d-5b51-2a08-b4f587181ee1,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mHTTP GET /api/call-queue?username=rsinger[39m {""service"":""elecrm-server"",""environment"":""production"",""requestId"":""72fefe6c-0092-4482-a1c7-4cf7149dee63"",""userId"":""anonymous"",""route"":""/api/call-queue?username=rsinger"",""method"":""GET"",""ip"":""10.244.8.135"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) CRMMain/1.0.0 Chrome/126.0.6478.127 Electron/31.2.1 Safari/537.36"",""query"":{""username"":""rsinger""},""body"":{}}"
229125ae-e684-7033-f8c4-fbc5ef61491b,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mGetting call queue[39m {""service"":""elecrm-server"",""environment"":""production"",""username"":""rsinger""}"
c1164fa9-f40c-8479-322b-e4dc6f0bf2fd,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1552, \""global_id\"" : \""EHL-fru145\"", \""lead_id\"" : \""fru145\"", \""in_call_queue\"" : true}""}"
9477b7b9-78bf-e9f4-7120-71d6b6c0f23f,elecrm-server-side,Parsed notification payload: {
c568ee84-89c8-ddaa-d5f4-723cefee163e,elecrm-server-side,"  id: 1552,"
e722ab8c-201a-58f4-bed1-165bd3f1c5ea,elecrm-server-side,"  global_id: 'EHL-fru145',"
c8ada2bb-8984-5995-6f83-329cf6609864,elecrm-server-side,"  lead_id: 'fru145',"
13bb5908-ccb3-af2c-964b-85ac40c58e3d,elecrm-server-side,  in_call_queue: true
daaae60f-abb4-d8b4-7260-05068f0a9653,elecrm-server-side,}
bdd69a60-401b-a695-9fb9-30e2f0db3dad,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-fru145
4145ffdc-af5a-2e3d-c2d7-1f44e71fa85e,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1552,""global_id"":""EHL-fru145"",""lead_id"":""fru145"",""in_call_queue"":true}"
b7140d42-49cd-7298-bd55-a59248d8386c,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1553, \""global_id\"" : \""EHL-fru146\"", \""lead_id\"" : \""fru146\"", \""in_call_queue\"" : true}""}"
58921ba6-a534-b539-92d3-b3aaaba02950,elecrm-server-side,Parsed notification payload: {
4362dd96-4fd3-dae5-1e9e-1f891d054bb1,elecrm-server-side,"  id: 1553,"
acef4913-5f51-a374-c3c8-4c0f29a76b94,elecrm-server-side,"  global_id: 'EHL-fru146',"
a039805f-2cf0-9776-c005-6245fc234438,elecrm-server-side,"  lead_id: 'fru146',"
5927110f-2a11-1175-21b0-9ea023d25691,elecrm-server-side,  in_call_queue: true
d3a9e6fb-5244-45d5-5e3b-9d7aaaec5ee7,elecrm-server-side,}
17eed013-1c97-ac62-21fd-8103f4104449,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-fru146
75b1d09d-c284-8cca-edbe-cde1214f27d2,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1553,""global_id"":""EHL-fru146"",""lead_id"":""fru146"",""in_call_queue"":true}"
2f57fd6f-7a65-27ff-c9d2-9e9588c9261d,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1557, \""global_id\"" : \""EHL-fru147\"", \""lead_id\"" : \""fru147\"", \""in_call_queue\"" : true}""}"
c9a19961-18b8-8a2a-d773-65735eaf5fd0,elecrm-server-side,Parsed notification payload: {
9a5399bc-06db-3157-9cfb-e08f2b9b7de3,elecrm-server-side,"  id: 1557,"
e1922998-2d7f-09c2-5f45-860a1807275c,elecrm-server-side,"  global_id: 'EHL-fru147',"
3593ecbe-669e-3491-ac48-c64cf6aec820,elecrm-server-side,"  lead_id: 'fru147',"
4bd194d5-64a5-53d0-a5f6-b892cb324466,elecrm-server-side,  in_call_queue: true
a0ee3932-7769-d9ef-3e89-9b6b8ec17e62,elecrm-server-side,}
44258d38-e53b-41e4-f3c1-1a117266d9bb,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-fru147
59713b73-d7b4-ee97-db34-c15f1f1d5c94,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1557,""global_id"":""EHL-fru147"",""lead_id"":""fru147"",""in_call_queue"":true}"
c4c332dd-f865-ab28-e117-84d773645bb8,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1490, \""global_id\"" : \""EHL-lt921\"", \""lead_id\"" : \""lt921\"", \""in_call_queue\"" : true}""}"
642e4ffb-3721-3075-b1e6-0100f2d7f5e3,elecrm-server-side,Parsed notification payload: {
e0738010-346d-3697-0cbb-43afbe43d866,elecrm-server-side,"  id: 1490,"
5a007fdb-2fd9-dba9-cb5e-7ee49684a9d3,elecrm-server-side,"  global_id: 'EHL-lt921',"
dd131326-b982-7535-ad44-14c1ddf28697,elecrm-server-side,"  lead_id: 'lt921',"
2263959a-6b6d-ad8c-8819-2ef447d65102,elecrm-server-side,  in_call_queue: true
3a6a72bc-d140-09da-162e-84c4975830f8,elecrm-server-side,}
7a90860d-aea4-fffd-eedc-572e8a132d3f,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-lt921
996d6333-0f54-5725-6ecc-2da283825ae0,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1490,""global_id"":""EHL-lt921"",""lead_id"":""lt921"",""in_call_queue"":true}"
fb16b77a-5d87-37c1-f62f-e2609bbfa94c,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1561, \""global_id\"" : \""EHL-fru148\"", \""lead_id\"" : \""fru148\"", \""in_call_queue\"" : true}""}"
c04f318c-da80-b460-8a0e-41b5abee1050,elecrm-server-side,Parsed notification payload: {
2b3780ec-3f9d-d76b-a75b-d3c4c2eea67f,elecrm-server-side,"  id: 1561,"
a2502c1a-f730-e713-83b2-ec30b093f324,elecrm-server-side,"  global_id: 'EHL-fru148',"
2661d32e-60e5-9499-69d2-114d4d0ed291,elecrm-server-side,"  lead_id: 'fru148',"
4c46b4bf-a651-3eae-1cd3-9613e69a3354,elecrm-server-side,  in_call_queue: true
5c821b8c-15d9-dd22-0ba6-6680e72481d7,elecrm-server-side,}
325a8d90-05ab-0f4d-9d3b-238807bc1de6,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-fru148
15472acc-866c-da82-30e6-c4e582d1a9a6,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1561,""global_id"":""EHL-fru148"",""lead_id"":""fru148"",""in_call_queue"":true}"
01290a93-f501-35ab-c8b3-aea525a308c2,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1489, \""global_id\"" : \""EHL-lt920\"", \""lead_id\"" : \""lt920\"", \""in_call_queue\"" : true}""}"
15613483-1356-2ef8-e936-8b4eb02542f3,elecrm-server-side,Parsed notification payload: {
fcc2906b-4ded-1055-c07f-52a1f0a3c946,elecrm-server-side,"  id: 1489,"
9ce7a290-6351-f674-ab2a-45067dbcfbc9,elecrm-server-side,"  global_id: 'EHL-lt920',"
889cdd3b-ab50-3231-bdc9-f4746db0e808,elecrm-server-side,"  lead_id: 'lt920',"
f352df45-7c83-96b5-4759-80e76e4dc8b8,elecrm-server-side,  in_call_queue: true
f2e91fb5-11fe-a0df-c946-568811850ccb,elecrm-server-side,}
b8f92138-d25e-f852-7a74-f497ea69678c,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-lt920
c075e576-8663-5f27-2c4e-64fdca720673,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1489,""global_id"":""EHL-lt920"",""lead_id"":""lt920"",""in_call_queue"":true}"
23a67c2f-a1c2-a2db-1143-e8f6f4e0aba0,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1514, \""global_id\"" : \""EHL-lt939\"", \""lead_id\"" : \""lt939\"", \""in_call_queue\"" : true}""}"
b78db799-9688-ef20-ff2f-0ecbcd522709,elecrm-server-side,Parsed notification payload: {
4e199442-2a37-a9a6-349d-752632888855,elecrm-server-side,"  id: 1514,"
6fc270f6-3129-3c15-747f-7db70027c665,elecrm-server-side,"  global_id: 'EHL-lt939',"
57229695-2e60-2523-b52e-60ad8dfbcabe,elecrm-server-side,"  lead_id: 'lt939',"
b1e0cd63-70e8-54d9-acab-aaaa8688dba8,elecrm-server-side,  in_call_queue: true
b215d111-2623-30df-e229-6b0cd13d9ceb,elecrm-server-side,}
2d35337d-f130-d094-7200-1bff01c46359,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-lt939
ff559a3b-5602-7dfe-27a3-84af7788fe60,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1514,""global_id"":""EHL-lt939"",""lead_id"":""lt939"",""in_call_queue"":true}"
bcccc22f-2d7f-5556-e95e-4dc314ecf9f4,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1536, \""global_id\"" : \""EHL-lt953\"", \""lead_id\"" : \""lt953\"", \""in_call_queue\"" : true}""}"
5557caf1-d6e8-6e5b-37a2-61a1bb64a1cc,elecrm-server-side,Parsed notification payload: {
24160622-7a07-a2f7-290f-4055030961be,elecrm-server-side,"  id: 1536,"
ef44adf8-9f83-9ba2-0b9e-afb56c6a41a2,elecrm-server-side,"  global_id: 'EHL-lt953',"
0c72a9be-77c6-70db-2e3d-851bbc6ae352,elecrm-server-side,"  lead_id: 'lt953',"
fe5c275f-8c84-27b1-1858-c9d2527b227b,elecrm-server-side,  in_call_queue: true
1bec374a-163c-eb59-9087-bff4c6a4c9c8,elecrm-server-side,}
4a554220-199c-5ee8-3d59-bc2b780fbe7a,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-lt953
eecd5380-7a39-8fd0-59fc-5202b8a21d43,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1536,""global_id"":""EHL-lt953"",""lead_id"":""lt953"",""in_call_queue"":true}"
8948bcc2-ba4f-00fa-c830-45e4c8646e39,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1550, \""global_id\"" : \""EHL-mrc273\"", \""lead_id\"" : \""mrc273\"", \""in_call_queue\"" : true}""}"
233ea562-daaf-8d64-b270-7d142be9f89d,elecrm-server-side,Parsed notification payload: {
80ff1bbd-e715-1957-a0b9-0e2ca86a77a7,elecrm-server-side,"  id: 1550,"
94987b34-f6f7-5497-7802-bebd0b07e75a,elecrm-server-side,"  global_id: 'EHL-mrc273',"
0de5e0f3-3ad6-2ee1-32cf-7286d2be6853,elecrm-server-side,"  lead_id: 'mrc273',"
52e36e54-f27d-3d3d-e902-1e066ee0b68b,elecrm-server-side,  in_call_queue: true
a9446a26-ccbe-07a5-55b2-3d297d196267,elecrm-server-side,}
79eed4da-8176-da1b-7d49-3f83f304b379,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-mrc273
ca5e31f5-45c7-3ad8-4c69-67c4fd51a1e2,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1550,""global_id"":""EHL-mrc273"",""lead_id"":""mrc273"",""in_call_queue"":true}"
98c9ff25-4b75-00d7-5f10-e6848c1a1acf,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1486, \""global_id\"" : \""EHL-mrc253\"", \""lead_id\"" : \""mrc253\"", \""in_call_queue\"" : true}""}"
3e552be7-bf5f-8de6-f0eb-62ad302214e6,elecrm-server-side,Parsed notification payload: {
5057622a-b24f-9a54-d70f-af2502600034,elecrm-server-side,"  id: 1486,"
e514fed4-97c2-5245-24c6-284a9d35d5e3,elecrm-server-side,"  global_id: 'EHL-mrc253',"
baf156ac-2de1-dfeb-7a9c-43eac0c4a5e0,elecrm-server-side,"  lead_id: 'mrc253',"
e2699036-255e-12bb-7bba-52b932635506,elecrm-server-side,  in_call_queue: true
6f140975-a9a9-64ab-7c04-b77e19f908f7,elecrm-server-side,}
b18263d2-789a-afa0-1cf5-766e7fd11d79,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-mrc253
ed5661d2-85ee-f9d2-4e46-0b4f3f54e24c,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1486,""global_id"":""EHL-mrc253"",""lead_id"":""mrc253"",""in_call_queue"":true}"
5dea1553-44bd-28a2-d3c2-59f63ebdb66b,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1551, \""global_id\"" : \""EHL-mrc274\"", \""lead_id\"" : \""mrc274\"", \""in_call_queue\"" : true}""}"
53dfae96-a34a-c3ef-db8b-913715e779e8,elecrm-server-side,Parsed notification payload: {
a3d3d24d-f3b5-243d-42b4-cc51fcc01921,elecrm-server-side,"  id: 1551,"
8acbf2e9-200e-b09a-958a-a2646327ce43,elecrm-server-side,"  global_id: 'EHL-mrc274',"
7aa66ffd-40d7-f67c-8770-889a932b81ec,elecrm-server-side,"  lead_id: 'mrc274',"
7409a7d3-0047-411f-8e84-149edb1f9e85,elecrm-server-side,  in_call_queue: true
cb1774df-5b87-82f4-abb0-e18364e13477,elecrm-server-side,}
25afc973-5713-2e70-2660-5ab32edcee87,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-mrc274
026593fa-b332-bc13-359a-225092714f21,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1551,""global_id"":""EHL-mrc274"",""lead_id"":""mrc274"",""in_call_queue"":true}"
f3fa5205-916f-b362-ad59-6955dbcfa387,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1491, \""global_id\"" : \""EHL-mrc255\"", \""lead_id\"" : \""mrc255\"", \""in_call_queue\"" : true}""}"
4648aaf7-3cce-4dc4-1ed6-1f50fdac9aa9,elecrm-server-side,Parsed notification payload: {
7da69a5b-2896-d7a9-d64b-594a972731dd,elecrm-server-side,"  id: 1491,"
c2d420c8-4b13-2400-1b7f-42a2c58c277b,elecrm-server-side,"  global_id: 'EHL-mrc255',"
90419f3f-0c4d-1148-c9a5-e430d310b87c,elecrm-server-side,"  lead_id: 'mrc255',"
5b713cdd-2978-8b37-0102-f3e874f7ed86,elecrm-server-side,  in_call_queue: true
fc1975fb-6cdc-bf91-3fa8-e9f6065b8210,elecrm-server-side,}
c080b316-7aee-8ae5-f1ca-d54efcb8ba80,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-mrc255
3becd602-99b3-c5ea-1f5d-1c0a255679ea,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1491,""global_id"":""EHL-mrc255"",""lead_id"":""mrc255"",""in_call_queue"":true}"
e8fde4af-5c59-d00e-3600-ca9d9aa7562f,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1554, \""global_id\"" : \""EHL-mrc275\"", \""lead_id\"" : \""mrc275\"", \""in_call_queue\"" : true}""}"
c65c4738-fd42-6cb5-d004-a36ace05058d,elecrm-server-side,Parsed notification payload: {
72b1da98-cbb4-d943-2de4-046a5208317a,elecrm-server-side,"  id: 1554,"
2f5d601c-b499-219a-3375-e971805a50ca,elecrm-server-side,"  global_id: 'EHL-mrc275',"
95eaa9de-958a-5f54-9501-efeedb4c7386,elecrm-server-side,"  lead_id: 'mrc275',"
7922b791-0d9c-f43a-9bc6-22a0bbf6cc1f,elecrm-server-side,  in_call_queue: true
58190fe0-d89e-c1e2-5335-7a359e6df94f,elecrm-server-side,}
bf09f4fa-60fc-c38e-4f07-66dd2fb99413,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-mrc275
c500b5a2-3fdd-7e9b-5025-2401952c698c,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1554,""global_id"":""EHL-mrc275"",""lead_id"":""mrc275"",""in_call_queue"":true}"
ca36f91d-0e3e-4263-874b-d3cdde5bc516,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1559, \""global_id\"" : \""EHL-mrc279\"", \""lead_id\"" : \""mrc279\"", \""in_call_queue\"" : true}""}"
d5622caa-e606-de0a-1133-8051ee485b93,elecrm-server-side,Parsed notification payload: {
c6cf9100-a775-00cd-18ca-2f45fa0e2859,elecrm-server-side,"  id: 1559,"
75b45a14-061a-da0b-9dc9-7682fa49dc08,elecrm-server-side,"  global_id: 'EHL-mrc279',"
989aa7f2-0743-64f1-f516-b609564fe93e,elecrm-server-side,"  lead_id: 'mrc279',"
da6868dc-e7a8-078c-65ca-976636c399a3,elecrm-server-side,  in_call_queue: true
9671a3cd-5638-bdef-0390-96a7c473bd8c,elecrm-server-side,}
acd8d805-6131-8228-0683-d46cd960e8b6,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-mrc279
a8f520c8-f352-c2be-4830-55ab65fe1dfd,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1559,""global_id"":""EHL-mrc279"",""lead_id"":""mrc279"",""in_call_queue"":true}"
892cceef-9396-7381-cd95-a5f77fb1682c,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1558, \""global_id\"" : \""EHL-mrc278\"", \""lead_id\"" : \""mrc278\"", \""in_call_queue\"" : true}""}"
61709357-e09b-9c94-aad3-00953fc31d72,elecrm-server-side,Parsed notification payload: {
8f0d1a86-25f5-2fb7-3caa-dd7eab2ca98b,elecrm-server-side,"  id: 1558,"
169f8ab9-4114-85cc-66ff-94b790007091,elecrm-server-side,"  global_id: 'EHL-mrc278',"
4ae25114-5d79-0b9b-3fe1-c91d56449188,elecrm-server-side,"  lead_id: 'mrc278',"
b0ba20bc-aa67-f78c-43bd-1d133676f2e8,elecrm-server-side,  in_call_queue: true
de5880bd-b96c-65ab-07b7-c531685379a9,elecrm-server-side,}
f94f2ddd-66ad-9612-a48b-c4ea969161be,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-mrc278
bd7a90b8-3f69-15be-e4be-b2e565b7b17c,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1558,""global_id"":""EHL-mrc278"",""lead_id"":""mrc278"",""in_call_queue"":true}"
8eb56f06-2812-e8cb-b38e-3b63b95cc57e,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1556, \""global_id\"" : \""EHL-mrc277\"", \""lead_id\"" : \""mrc277\"", \""in_call_queue\"" : true}""}"
1c10be10-98cf-5ddd-400a-f90662ddcf52,elecrm-server-side,Parsed notification payload: {
9e5bd22d-a8c0-9a80-a9f6-a50b7429f42c,elecrm-server-side,"  id: 1556,"
bffaaa1b-8dc8-dcd6-862b-202ea416d1f0,elecrm-server-side,"  global_id: 'EHL-mrc277',"
776d8058-ac9c-aaca-fd99-452af15895e0,elecrm-server-side,"  lead_id: 'mrc277',"
a0c15b00-be4c-6696-df7f-560947bbeecf,elecrm-server-side,  in_call_queue: true
425c322d-22f1-7a09-cfa5-b40137bde5ff,elecrm-server-side,}
94441a73-0fcb-1eee-49e2-416f1f62d279,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-mrc277
507560b2-5360-6f0d-0a59-db52f6bffcb3,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1556,""global_id"":""EHL-mrc277"",""lead_id"":""mrc277"",""in_call_queue"":true}"
13b4188d-5877-d8dc-c0ec-63d49f531fbb,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1560, \""global_id\"" : \""EHL-mrc280\"", \""lead_id\"" : \""mrc280\"", \""in_call_queue\"" : true}""}"
87a5a82b-e35c-4596-db1c-ee3b8559ff04,elecrm-server-side,Parsed notification payload: {
414fc264-a7f1-186e-b57b-c75290d907c1,elecrm-server-side,"  id: 1560,"
db391d1a-082a-63e5-cbbe-79a13c5d6dce,elecrm-server-side,"  global_id: 'EHL-mrc280',"
a4571b7b-fddc-6ae9-7192-1a0953cf0775,elecrm-server-side,"  lead_id: 'mrc280',"
fefb4454-8793-7cca-5744-9ac28c4bc74c,elecrm-server-side,  in_call_queue: true
3286fdc6-deb4-f76b-ddab-94793f16b635,elecrm-server-side,}
fa8526b9-3774-a81a-779d-9863cf3fab5b,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-mrc280
a04cf178-9b0e-4658-abeb-101d82cd6009,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLead removal notification from trigger[39m {""service"":""elecrm-server"",""environment"":""production"",""id"":1560,""global_id"":""EHL-mrc280"",""lead_id"":""mrc280"",""in_call_queue"":true}"
f2054b39-c4f6-b253-54dc-821b9c2fdd98,elecrm-server-side,"2025-03-25 15:12:40 [[32minfo[39m] [32mLogged notification to app.notify_log[39m {""service"":""elecrm-server"",""environment"":""production"",""channel"":""remove_lead"",""payload"":""{\""id\"" : 1555, \""global_id\"" : \""EHL-mrc276\"", \""lead_id\"" : \""mrc276\"", \""in_call_queue\"" : true}""}"
7c9d8688-07c8-8abc-f264-85e8aa056a89,elecrm-server-side,Parsed notification payload: {
e17b4fb1-baa2-1dde-110c-aa7634597b63,elecrm-server-side,"  id: 1555,"
48787f88-5364-107c-bece-1d956f073896,elecrm-server-side,"  global_id: 'EHL-mrc276',"
3fc60139-a1cc-9e07-6b2a-e74866f4970e,elecrm-server-side,"  lead_id: 'mrc276',"
0f1f92fe-56bb-4dc6-1540-8b7a81ea0413,elecrm-server-side,  in_call_queue: true
31dc6e0c-da2b-b948-9319-780db15bbdcb,elecrm-server-side,}
d94e11c3-2749-e4ee-8bbe-24bdff17e81c,elecrm-server-side,📤 Emitting remove_lead event with global_id: EHL-mrc276
